ROUTE_ID,COMPANY_CODE,DISTRICT,ROUTE_NAMEC,ROUTE_NAMES,ROUTE_NAMEE,ROUTE_TYPE,SERVICE_MODE,SPECIAL_TYPE,JOURNEY_TIME,LOC_START_NAMEC,LOC_START_NAMES,LOC_START_NAMEE,LOC_END_NAMEC,LOC_END_NAMES,LOC_END_NAMEE,HYPERLINK_C,HYPERLINK_S,HYPERLINK_E,FULL_FARE,LAST_UPDATE_DATE
1081,"KMB",,"24","24","24",1,"R",0,3.5000000000000000e+01,"啟業","启业","KAI YIP","旺角(循環線)","旺角(循环线)","MONG KOK (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=24&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=24&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=24&lang=en",5.8000,"06/14/24 00:00:00"
1083,"KMB",,"243M","243M","243M",1,"R",0,3.4000000000000000e+01,"青衣(美景花園)","青衣(美景花园)","TSING YI (MAYFAIR GARDEN)","荃灣(愉景新城)","荃湾(愉景新城)","TSUEN WAN (DISCOVERY PARK)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=243M&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=243M&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=243M&lang=en",5.8000,"11/01/24 00:00:00"
1084,"KMB",,"243P","243P","243P",1,"T",1,3.4000000000000000e+01,"青衣(美景花園)","青衣(美景花园)","TSING YI (MAYFAIR GARDEN)","荃灣(荃威花園)","荃湾(荃威花园)","TSUEN WAN (ALLWAY GARDENS)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=243P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=243P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=243P&lang=en",5.8000,"08/04/23 00:00:00"
1085,"KMB",,"248M","248M","248M",1,"R",0,9.0000000000000000e+00,"青衣站","青衣站","TSING YI STATION","長宏(循環線)","长宏(循环线)","CHEUNG WANG (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=248M&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=248M&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=248M&lang=en",4.8000,"12/13/24 00:00:00"
1087,"KMB",,"249M","249M","249M",1,"R",0,1.6000000000000000e+01,"青衣站","青衣站","TSING YI STATION","美景花園(循環線)","美景花园(循环线)","MAYFAIR GARDENS (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=249M&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=249M&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=249M&lang=en",4.8000,"12/13/24 00:00:00"
1088,"KMB",,"249X","249X","249X",1,"R",0,4.7000000000000000e+01,"博康","博康","POK HONG","青衣站","青衣站","TSING YI STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=249X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=249X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=249X&lang=en",10.4000,"01/04/24 00:00:00"
1089,"KMB",,"252B","252B","252B",1,"T",1,5.3000000000000000e+01,"恒順園","恒顺园","HANDSOME COURT","尖沙咀","尖沙咀","TSIM SHA TSUI","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252B&lang=en",14.7000,"06/18/23 00:00:00"
1090,"KMB",,"258P","258P","258P",1,"T",1,7.9000000000000000e+01,"洪水橋(洪福邨)","洪水桥(洪福邨)","HUNG SHUI KIU (HUNG FUK ESTATE)","藍田站","蓝田站","LAM TIN STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258P&lang=en",18.8000,"06/10/23 00:00:00"
1091,"KMB",,"258D","258D","258D",1,"R",0,6.9000000000000000e+01,"屯門(寶田邨)","屯门(宝田邨)","TUEN MUN (PO TIN ESTATE)","藍田站","蓝田站","LAM TIN STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258D&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258D&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258D&lang=en",18.8000,"10/25/24 00:00:00"
1092,"KMB",,"259B","259B","259B",1,"T",1,7.6000000000000000e+01,"屯門碼頭","屯门码头","TUEN MUN PIER HEAD","尖沙咀","尖沙咀","TSIM SHA TSUI","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259B&lang=en",16.3000,"01/02/25 00:00:00"
1093,"KMB",,"259C","259C","259C",1,"T",1,7.1000000000000000e+01,"新屯門中心","新屯门中心","SUN TUEN MUN CENTRE","尖沙咀","尖沙咀","TSIM SHA TSUI","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259C&lang=en",15.5000,"01/02/25 00:00:00"
1094,"KMB",,"259D","259D","259D",1,"R",0,7.1000000000000000e+01,"屯門(龍門居)","屯门(龙门居)","TUEN MUN (LUNG MUN OASIS)","鯉魚門邨","鲤鱼门邨","LEI YUE MUN ESTATE","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259D&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259D&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259D&lang=en",18.8000,"12/08/23 00:00:00"
1095,"KMB",,"259E","259E","259E",1,"T",1,3.2000000000000000e+01,"屯門(龍門居)","屯门(龙门居)","TUEN MUN (LUNG MUN OASIS)","荃灣站","荃湾站","TSUEN WAN STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259E&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259E&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259E&lang=en",10.2000,"04/05/24 00:00:00"
1096,"KMB",,"26","26","26",1,"R",0,4.2000000000000000e+01,"順天","顺天","SHUN TIN","尖沙咀東","尖沙咀东","TSIM SHA TSUI EAST","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=26&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=26&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=26&lang=en",7.8000,"09/30/24 00:00:00"
1098,"KMB",,"260B","260B","260B",1,"T",1,6.8000000000000000e+01,"屯門市中心","屯门市中心","TUEN MUN CENTRAL","尖沙咀","尖沙咀","TSIM SHA TSUI","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260B&lang=en",15.5000,"01/02/25 00:00:00"
1099,"KMB",,"260C","260C","260C",1,"T",1,4.9000000000000000e+01,"屯門(三聖邨)","屯门(三圣邨)","TUEN MUN (SAM SHING ESTATE)","葵芳站","葵芳站","KWAI FONG STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260C&lang=en",11.0000,"06/18/23 00:00:00"
1101,"KMB",,"260X","260X","260X",1,"R",0,6.5000000000000000e+01,"屯門(寶田邨)","屯门(宝田邨)","TUEN MUN (PO TIN ESTATE)","紅磡站","红磡站","HUNG HOM STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=260X&lang=en",17.2000,"01/02/25 00:00:00"
1102,"KMB",,"261","261","261",1,"R",0,6.9000000000000000e+01,"屯門(三聖邨)","屯门(三圣邨)","TUEN MUN (SAM SHING ESTATE)","粉嶺(祥華)","粉岭(祥华)","FANLING (CHEUNG WAH)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261&lang=en",15.4000,"01/02/25 00:00:00"
1103,"KMB",,"261B","261B","261B",1,"T",1,7.4000000000000000e+01,"屯門(三聖邨)","屯门(三圣邨)","TUEN MUN (SAM SHING ESTATE)","九龍站","九龙站","KOWLOON STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261B&lang=en",15.5000,"01/02/25 00:00:00"
1104,"KMB",,"261P","261P","261P",1,"T",1,4.1000000000000000e+01,"屯門(兆康苑)","屯门(兆康苑)","TUEN MUN (SIU HONG COURT)","上水(天平)","上水(天平)","SHEUNG SHUI (TIN PING)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=261P&lang=en",15.4000,"06/18/23 00:00:00"
1105,"KMB",,"263","263","263",1,"R",0,4.4000000000000000e+01,"屯門站","屯门站","TUEN MUN STATION","沙田站","沙田站","SHATIN STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=263&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=263&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=263&lang=en",16.9000,"06/18/23 00:00:00"
1108,"KMB",,"265B","265B","265B",1,"R",0,7.6000000000000000e+01,"天恒邨","天恒邨","TIN HENG ESTATE","旺角(柏景灣)","旺角(柏景湾)","MONG KOK (PARK AVENUE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265B&lang=en",17.2000,"07/23/24 00:00:00"
1109,"KMB",,"265M","265M","265M",1,"R",0,4.7000000000000000e+01,"天恒邨","天恒邨","TIN HENG ESTATE","葵涌(麗瑤邨)","葵涌(丽瑶邨)","LAI YIU","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265M&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265M&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265M&lang=en",12.5000,"07/05/24 00:00:00"
1111,"KMB",,"265S","265S","265S",1,"T",1,7.7000000000000000e+01,"天水圍市中心","天水围市中心","TIN SHUI WAI TOWN CENTRE","香港教育大學","香港教育大学","EDUCATION UNIVERSITY OF HONG KONG","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265S&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265S&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=265S&lang=en",17.2000,"12/13/24 00:00:00"
1113,"KMB",,"268B","268B","268B",1,"R",0,6.8000000000000000e+01,"朗屏站","朗屏站","LONG PING STATION","紅磡(紅鸞道)","红磡(红鸾道)","HUNG HOM (HUNG LUEN ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268B&lang=en",20.8000,"01/02/25 00:00:00"
1114,"KMB",,"268C","268C","268C",1,"R",0,7.1000000000000000e+01,"朗屏站","朗屏站","LONG PING STATION","觀塘碼頭","观塘码头","KWUN TONG FERRY","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268C&lang=en",20.8000,"01/02/25 00:00:00"
1115,"KMB",,"269B","269B","269B",1,"R",0,7.2000000000000000e+01,"天水圍市中心","天水围市中心","TIN SHUI WAI TOWN CENTRE","紅磡(紅鸞道)","红磡(红鸾道)","HUNG HOM (HUNG LUEN ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269B&lang=en",20.8000,"01/02/25 00:00:00"
1116,"KMB",,"269C","269C","269C",1,"R",0,7.5000000000000000e+01,"天水圍市中心","天水围市中心","TIN SHUI WAI TOWN CENTRE","觀塘碼頭","观塘码头","KWUN TONG FERRY","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269C&lang=en",20.8000,"02/23/24 00:00:00"
1117,"KMB",,"269D","269D","269D",1,"R",0,7.5000000000000000e+01,"天富","天富","TIN FU","瀝源","沥源","LEK YUEN","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269D&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269D&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269D&lang=en",18.5000,"01/02/25 00:00:00"
1118,"KMB",,"269M","269M","269M",1,"R",0,5.7000000000000000e+01,"天恩邨","天恩邨","TIN YAN ESTATE","祖堯","祖尧","CHO YIU","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269M&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269M&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269M&lang=en",12.5000,"05/17/24 00:00:00"
1119,"KMB",,"26M","26M","26M",1,"R",0,2.4000000000000000e+01,"彩虹","彩虹","CHOI HUNG","觀塘(循環線)","观塘(循环线)","KWUN TONG (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=26M&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=26M&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=26M&lang=en",5.6000,"11/01/24 00:00:00"
1120,"KMB",,"27","27","27",1,"R",0,3.7000000000000000e+01,"順天","顺天","SHUN TIN","旺角(循環線)","旺角(循环线)","MONG KOK (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=27&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=27&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=27&lang=en",5.6000,"09/20/24 00:00:00"
1121,"KMB",,"270","270","270",1,"R",0,1.5000000000000000e+01,"翠麗花園","翠丽花园","TSUI LAI GARDEN","天平(循環線)","天平(循环线)","TIN PING (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270&lang=en",4.3000,"06/18/23 00:00:00"
1122,"KMB",,"270A","270A","270A",1,"R",0,7.3000000000000000e+01,"上水","上水","SHEUNG SHUI","尖沙咀東(麼地道)","尖沙咀东(么地道)","TSIM SHA TSUI EAST (MODY ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270A&lang=en",16.9000,"01/02/25 00:00:00"
1123,"KMB",,"271","271","271",1,"T",1,6.8000000000000000e+01,"大埔(富亨)","大埔(富亨)","TAI PO (FU HENG)","佐敦(西九龍站)","佐敦(西九龙站)","JORDAN (WEST KOWLOON STATION)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=271&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=271&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=271&lang=en",12.5000,"01/06/25 00:00:00"
1124,"KMB",,"272K","272K","272K",1,"T",1,5.0000000000000000e+00,"大學站","大学站","UNIVERSITY STATION","香港科學園(循環線)","香港科学园(循环线)","HONG KONG SCIENCE PARK (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272K&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272K&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272K&lang=en",4.6000,"01/17/25 00:00:00"
1125,"KMB",,"272P","272P","272P",1,"T",1,7.1000000000000000e+01,"大埔(富亨)","大埔(富亨)","TAI PO (FU HENG)","葵興站","葵兴站","KWAI HING STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272P&lang=en",12.5000,"08/23/24 00:00:00"
1126,"KMB",,"272S","272S","272S",1,"T",1,1.7000000000000000e+01,"鑽石山站","钻石山站","DIAMOND HILL STATION","香港科學園","香港科学园","HONG KONG SCIENCE PARK","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272S&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272S&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272S&lang=en",8.6000,"08/13/24 00:00:00"
1127,"KMB",,"273","273","273",1,"R",0,1.1000000000000000e+01,"粉嶺(華明)","粉岭(华明)","FANLING (WAH MING)","粉嶺站(循環線)","粉岭站(循环线)","FANLING STATION (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273&lang=en",4.3000,"06/21/24 00:00:00"
1128,"KMB",,"273A","273A","273A",1,"R",0,2.4000000000000000e+01,"上水(彩園)","上水(彩园)","SHEUNG SHUI (CHOI YUEN)","華明(循環線)","华明(循环线)","WAH MING (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273A&lang=en",5.1000,"01/22/25 00:00:00"
1129,"KMB",,"273B","273B","273B",1,"R",0,6.0000000000000000e+00,"上水(清河)","上水(清河)","SHEUNG SHUI (CHING HO)","上水站(循環線)","上水站(循环线)","SHEUNG SHUI STATION (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273B&lang=en",4.3000,"06/18/23 00:00:00"
1130,"KMB",,"273C","273C","273C",1,"T",1,6.3000000000000000e+01,"九龍坑","九龙坑","KAU LUNG HANG","荃灣西站","荃湾西站","TSUEN WAN WEST STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273C&lang=en",14.7000,"12/15/23 00:00:00"
1131,"KMB",,"273P","273P","273P",1,"T",1,5.5000000000000000e+01,"大埔(太和)","大埔(太和)","TAI PO (TAI WO)","荃灣西站","荃湾西站","TSUEN WAN WEST STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273P&lang=en",11.5000,"08/26/24 00:00:00"
1132,"KMB",,"273S","273S","273S",1,"T",1,9.0000000000000000e+00,"粉嶺(暉明路)","粉岭(晖明路)","FANLING (FAI MING ROAD)","粉嶺站","粉岭站","FANLING STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273S&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273S&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=273S&lang=en",4.3000,"06/18/23 00:00:00"
1133,"KMB",,"274P","274P","274P",1,"T",1,4.3000000000000000e+01,"烏溪沙站","乌溪沙站","WU KAI SHA STATION","大埔工業邨","大埔工业邨","TAI PO INDUSTRIAL ESTATE","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=274P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=274P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=274P&lang=en",9.1000,"03/15/24 00:00:00"
1135,"KMB",,"275R","275R","275R",1,"T",1,3.7000000000000000e+01,"大埔墟站","大埔墟站","TAI PO MARKET STATION","烏蛟騰","乌蛟腾","WU KAU TANG","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=275R&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=275R&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=275R&lang=en",12.7000,"06/18/23 00:00:00"
1137,"KMB",,"276","276","276",1,"R",0,5.0000000000000000e+01,"天慈","天慈","TIN TSZ","上水","上水","SHEUNG SHUI","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276&lang=en",10.5000,"07/12/24 00:00:00"
1138,"KMB",,"276A","276A","276A",1,"R",0,4.2000000000000000e+01,"天恒邨","天恒邨","TIN HENG ESTATE","上水(太平)","上水(太平)","SHEUNG SHUI (TAI PING)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276A&lang=en",10.5000,"10/04/24 00:00:00"
1139,"KMB",,"276B","276B","276B",1,"R",0,4.4000000000000000e+01,"天富","天富","TIN FU","上水(彩園)","上水(彩园)","SHEUNG SHUI (CHOI YUEN)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=276B&lang=en",10.5000,"06/18/23 00:00:00"
